,ID,Name,location,Cuisines,rating,Dining_review,Delivery_Reviews,cost_for_one
1429,268,Chai Days,Koramangala 5th Block,Street Food,4.199999809,51,1099,150
1430,268,Chai Days,Koramangala 5th Block,Tea,4.199999809,51,1099,150
1431,269,Big Bang Pizza,Kalyan Nagar,Pizza,3.700000048,0,115,150
1432,269,Big Bang Pizza,Kalyan Nagar,Fast Food,3.700000048,0,115,150
1433,269,Big Bang Pizza,Kalyan Nagar,Burger,3.700000048,0,115,150
1434,269,Big Bang Pizza,Kalyan Nagar,Beverages,3.700000048,0,115,150
1435,270,No Sugar Please!,Hosur Road,Beverages,4.400000095,0,1744,150
1436,270,No Sugar Please!,Hosur Road,Juices,4.400000095,0,1744,150
1437,270,No Sugar Please!,Hosur Road,Healthy Food,4.400000095,0,1744,150
1438,271,The Bangalore Creamery,Indiranagar,Ice Cream,4.199999809,0,1078,150
1439,271,The Bangalore Creamery,Indiranagar,Desserts,4.199999809,0,1078,150
1440,271,The Bangalore Creamery,Indiranagar,Beverages,4.199999809,0,1078,150
1441,271,The Bangalore Creamery,Indiranagar,Shake,4.199999809,0,1078,150
1442,271,The Bangalore Creamery,Indiranagar,Waffle,4.199999809,0,1078,150
1443,272,Mini Samrat Chalukya,Vasanth Nagar,South Indian,3.900000095,18,1326,150
1444,272,Mini Samrat Chalukya,Vasanth Nagar,North Indian,3.900000095,18,1326,150
1445,272,Mini Samrat Chalukya,Vasanth Nagar,Chinese,3.900000095,18,1326,150
1446,273,Art of Delight,Residency Road,Ice Cream,4.199999809,2080,1013,150
1447,273,Art of Delight,Residency Road,Desserts,4.199999809,2080,1013,150
1448,273,Art of Delight,Residency Road,Waffle,4.199999809,2080,1013,150
1449,273,Art of Delight,Residency Road,Beverages,4.199999809,2080,1013,150
1450,274,Kouzina Kafe - The Food Court,Vasanth Nagar,Fast Food,2.700000048,0,27,150
1451,274,Kouzina Kafe - The Food Court,Vasanth Nagar,Bakery,2.700000048,0,27,150
1452,274,Kouzina Kafe - The Food Court,Vasanth Nagar,Desserts,2.700000048,0,27,150
1453,275,Step Right Up,Vasanth Nagar,Street Food,3.599999905,228,1159,150
1454,275,Step Right Up,Vasanth Nagar,Fast Food,3.599999905,228,1159,150
1455,275,Step Right Up,Vasanth Nagar,Chinese,3.599999905,228,1159,150
1456,275,Step Right Up,Vasanth Nagar,Beverages,3.599999905,228,1159,150
1457,275,Step Right Up,Vasanth Nagar,Burger,3.599999905,228,1159,150
1458,275,Step Right Up,Vasanth Nagar,Pizza,3.599999905,228,1159,150
1459,275,Step Right Up,Vasanth Nagar,Pasta,3.599999905,228,1159,150
1460,275,Step Right Up,Vasanth Nagar,Sandwich,3.599999905,228,1159,150
1461,276,Nirula's,Vasanth Nagar,Ice Cream,3.700000048,0,14,150
1462,277,Bhagathram Sweets,Commercial Street,Mithai,3.700000048,271,1084,150
1463,277,Bhagathram Sweets,Commercial Street,North Indian,3.700000048,271,1084,150
1464,277,Bhagathram Sweets,Commercial Street,Fast Food,3.700000048,271,1084,150
1465,277,Bhagathram Sweets,Commercial Street,Street Food,3.700000048,271,1084,150
1466,277,Bhagathram Sweets,Commercial Street,Beverages,3.700000048,271,1084,150
1467,278,Yak's Kitchen,Shanti Nagar,Tibetan,4.199999809,204,523,150
1468,278,Yak's Kitchen,Shanti Nagar,Sushi,4.199999809,204,523,150
1469,278,Yak's Kitchen,Shanti Nagar,Chinese,4.199999809,204,523,150
1470,278,Yak's Kitchen,Shanti Nagar,Beverages,4.199999809,204,523,150
1471,279,1522 - The Pub,Residency Road,Chinese,4.300000191,108,159,150
1472,279,1522 - The Pub,Residency Road,North Indian,4.300000191,108,159,150
1473,279,1522 - The Pub,Residency Road,Continental,4.300000191,108,159,150
1474,279,1522 - The Pub,Residency Road,Finger Food,4.300000191,108,159,150
1475,279,1522 - The Pub,Residency Road,Seafood,4.300000191,108,159,150
1476,279,1522 - The Pub,Residency Road,Beverages,4.300000191,108,159,150
1477,280,Smoke House Deli,Lavelle Road,Italian,4.099999905,3126,1985,150
1478,280,Smoke House Deli,Lavelle Road,Pasta,4.099999905,3126,1985,150
1479,280,Smoke House Deli,Lavelle Road,Burger,4.099999905,3126,1985,150
1480,280,Smoke House Deli,Lavelle Road,Salad,4.099999905,3126,1985,150
1481,280,Smoke House Deli,Lavelle Road,Sandwich,4.099999905,3126,1985,150
1482,280,Smoke House Deli,Lavelle Road,Healthy Food,4.099999905,3126,1985,150
1483,280,Smoke House Deli,Lavelle Road,Continental,4.099999905,3126,1985,150
1484,281,Go Native,Lavelle Road,Healthy Food,4.400000095,269,353,150
1485,281,Go Native,Lavelle Road,North Indian,4.400000095,269,353,150
1486,281,Go Native,Lavelle Road,South Indian,4.400000095,269,353,150
1487,281,Go Native,Lavelle Road,Fast Food,4.400000095,269,353,150
1488,281,Go Native,Lavelle Road,Beverages,4.400000095,269,353,150
1489,281,Go Native,Lavelle Road,Desserts,4.400000095,269,353,150
1490,282,Bake N Bloom,Residency Road,Bakery,4.300000191,0,44,150
1491,282,Bake N Bloom,Residency Road,Desserts,4.300000191,0,44,150
1492,283,Choi Choi Momos,Brigade Road,Chinese,4,0,1898,150
1493,283,Choi Choi Momos,Brigade Road,Sichuan,4,0,1898,150
1494,284,Chikkanna Tiffin Room,City Market,South Indian,4.300000191,267,593,150
1495,595,Chikkanna Tiffin Room,Ulsoor,South Indian,4.300000191,0,47,150
1496,284,Chikkanna Tiffin Room,City Market,South Indian,4.300000191,267,593,150
1497,595,Chikkanna Tiffin Room,Ulsoor,South Indian,4.300000191,0,47,150
1498,284,Chikkanna Tiffin Room,City Market,South Indian,3.900000095,267,593,150
1499,595,Chikkanna Tiffin Room,Ulsoor,South Indian,3.900000095,0,47,150
1500,284,Chikkanna Tiffin Room,City Market,South Indian,3.900000095,267,593,150
1501,595,Chikkanna Tiffin Room,Ulsoor,South Indian,3.900000095,0,47,150
1502,285,Salt - Indian Restaurant Bar & Grill,UB City,North Indian,3.900000095,65,53,450
1503,285,Salt - Indian Restaurant Bar & Grill,UB City,BBQ,3.900000095,65,53,450
1504,285,Salt - Indian Restaurant Bar & Grill,UB City,Biryani,3.900000095,65,53,450
1505,285,Salt - Indian Restaurant Bar & Grill,UB City,Mughlai,3.900000095,65,53,450
1506,285,Salt - Indian Restaurant Bar & Grill,UB City,Seafood,3.900000095,65,53,450
1507,285,Salt - Indian Restaurant Bar & Grill,UB City,Beverages,3.900000095,65,53,450
1508,285,Salt - Indian Restaurant Bar & Grill,UB City,Desserts,3.900000095,65,53,450
1509,286,HomeSe Just Veg,Majestic,South Indian,3.900000095,0,880,450
1510,286,HomeSe Just Veg,Majestic,North Indian,3.900000095,0,880,450
1511,287,Hotel Green Tara,Brigade Road,Chinese,4.300000191,73,814,450
1512,287,Hotel Green Tara,Brigade Road,Tibetan,4.300000191,73,814,450
1513,287,Hotel Green Tara,Brigade Road,Sichuan,4.300000191,73,814,450
1514,288,The Food Corner,Vasanth Nagar,Chinese,4.300000191,15,512,450
1515,288,The Food Corner,Vasanth Nagar,North Indian,4.300000191,15,512,450
1516,288,The Food Corner,Vasanth Nagar,Street Food,4.300000191,15,512,450
1517,288,The Food Corner,Vasanth Nagar,Fast Food,4.300000191,15,512,450
1518,288,The Food Corner,Vasanth Nagar,Beverages,4.300000191,15,512,450
1519,288,The Food Corner,Vasanth Nagar,Rolls,4.300000191,15,512,450
1520,288,The Food Corner,Vasanth Nagar,Sandwich,4.300000191,15,512,450
1521,288,The Food Corner,Vasanth Nagar,Sichuan,4.300000191,15,512,450
1522,289,Sri Udupi Grand,Shanti Nagar,South Indian,3.599999905,24,860,450
1523,289,Sri Udupi Grand,Shanti Nagar,North Indian,3.599999905,24,860,450
1524,289,Sri Udupi Grand,Shanti Nagar,Chinese,3.599999905,24,860,450
1525,289,Sri Udupi Grand,Shanti Nagar,Street Food,3.599999905,24,860,450
1526,289,Sri Udupi Grand,Shanti Nagar,Beverages,3.599999905,24,860,450
1527,289,Sri Udupi Grand,Shanti Nagar,Shake,3.599999905,24,860,450
1528,290,Peppy Parathas & Rolls by Chai Point,Church Street,Fast Food,3.900000095,0,2,450
1529,290,Peppy Parathas & Rolls by Chai Point,Church Street,North Indian,3.900000095,0,2,450
1530,290,Peppy Parathas & Rolls by Chai Point,Church Street,Rolls,3.900000095,0,2,450
1531,290,Peppy Parathas & Rolls by Chai Point,Church Street,Healthy Food,3.900000095,0,2,450
1532,291,Hotel Shangrila,Brigade Road,Chinese,4,137,306,450
1533,291,Hotel Shangrila,Brigade Road,Tibetan,4,137,306,450
1534,291,Hotel Shangrila,Brigade Road,Asian,4,137,306,450
1535,291,Hotel Shangrila,Brigade Road,Sichuan,4,137,306,450
1536,292,Desi Vdesi,Church Street,North Indian,3.900000095,199,710,450
1537,292,Desi Vdesi,Church Street,Fast Food,3.900000095,199,710,450
1538,292,Desi Vdesi,Church Street,Beverages,3.900000095,199,710,450
1539,292,Desi Vdesi,Church Street,Shake,3.900000095,199,710,450
1540,292,Desi Vdesi,Church Street,Desserts,3.900000095,199,710,450
1541,293,Tunday Kababi,St. Marks Road,Awadhi,4,3,60,450
1542,293,Tunday Kababi,St. Marks Road,Kebab,4,3,60,450
1543,293,Tunday Kababi,St. Marks Road,Biryani,4,3,60,450
1544,294,Pizza Stop,Lavelle Road,Pasta,4.099999905,0,1000,450
1545,294,Pizza Stop,Lavelle Road,Pizza,4.099999905,0,1000,450
1546,294,Pizza Stop,Lavelle Road,Fast Food,4.099999905,0,1000,450
1547,295,HRX by EatFit,Cunningham Road,Healthy Food,4,0,13,450
1548,295,HRX by EatFit,Cunningham Road,Beverages,4,0,13,450
1549,295,HRX by EatFit,Cunningham Road,Mediterranean,4,0,13,450
1550,295,HRX by EatFit,Cunningham Road,Burger,4,0,13,450
1551,295,HRX by EatFit,Cunningham Road,Desserts,4,0,13,450
1552,295,HRX by EatFit,Cunningham Road,Wraps,4,0,13,450
1553,295,HRX by EatFit,Cunningham Road,Pizza,4,0,13,450
1554,295,HRX by EatFit,Cunningham Road,Salad,4,0,13,450
1555,296,Hotel Chandrika,Cunningham Road,South Indian,4.099999905,241,1509,450
1556,296,Hotel Chandrika,Cunningham Road,North Indian,4.099999905,241,1509,450
1557,296,Hotel Chandrika,Cunningham Road,Chinese,4.099999905,241,1509,450
1558,296,Hotel Chandrika,Cunningham Road,Street Food,4.099999905,241,1509,450
1559,296,Hotel Chandrika,Cunningham Road,Fast Food,4.099999905,241,1509,450
1560,296,Hotel Chandrika,Cunningham Road,Biryani,4.099999905,241,1509,450
1561,296,Hotel Chandrika,Cunningham Road,Desserts,4.099999905,241,1509,450
1562,296,Hotel Chandrika,Cunningham Road,Beverages,4.099999905,241,1509,450
1563,297,Lavonne,Indiranagar,Cafe,4.300000191,1666,504,250
1564,297,Lavonne,Indiranagar,Fast Food,4.300000191,1666,504,250
1565,297,Lavonne,Indiranagar,Bakery,4.300000191,1666,504,250
1566,297,Lavonne,Indiranagar,Beverages,4.300000191,1666,504,250
1567,297,Lavonne,Indiranagar,Desserts,4.300000191,1666,504,250
1568,298,Boba Tree,Indiranagar,Cafe,4,39,397,250
1569,298,Boba Tree,Indiranagar,Beverages,4,39,397,250
1570,298,Boba Tree,Indiranagar,Bubble Tea,4,39,397,250
1571,298,Boba Tree,Indiranagar,Pizza,4,39,397,250
1572,298,Boba Tree,Indiranagar,Burger,4,39,397,250
1573,298,Boba Tree,Indiranagar,Fast Food,4,39,397,250
1574,298,Boba Tree,Indiranagar,Desserts,4,39,397,250
1575,299,SLV Corner Restaurant,153 Biere Street,South Indian,4.300000191,471,11500,250
1576,299,SLV Corner Restaurant,153 Biere Street,North Indian,4.300000191,471,11500,250
1577,299,SLV Corner Restaurant,153 Biere Street,Street Food,4.300000191,471,11500,250
1578,299,SLV Corner Restaurant,153 Biere Street,Chinese,4.300000191,471,11500,250
1579,299,SLV Corner Restaurant,153 Biere Street,Beverages,4.300000191,471,11500,250
1580,299,SLV Corner Restaurant,153 Biere Street,Desserts,4.300000191,471,11500,250
1581,300,Rahhams,Kammanahalli,Biryani,3.799999952,373,4696,250
1582,300,Rahhams,Kammanahalli,Mughlai,3.799999952,373,4696,250
1583,300,Rahhams,Kammanahalli,North Indian,3.799999952,373,4696,250
1584,300,Rahhams,Kammanahalli,Kebab,3.799999952,373,4696,250
1585,300,Rahhams,Kammanahalli,Chinese,3.799999952,373,4696,250
1586,301,Dum Safar Biryani,Rajajinagar,Biryani,4.300000191,0,106,250
1587,301,Dum Safar Biryani,Rajajinagar,Kebab,4.300000191,0,106,250
1588,301,Dum Safar Biryani,Rajajinagar,North Indian,4.300000191,0,106,250
1589,301,Dum Safar Biryani,Rajajinagar,BBQ,4.300000191,0,106,250
1590,301,Dum Safar Biryani,Rajajinagar,Desserts,4.300000191,0,106,250
1591,301,Dum Safar Biryani,Rajajinagar,Beverages,4.300000191,0,106,250
1592,302,Malabar Bay,BTM,Kerala,3.599999905,1708,9172,250
1593,302,Malabar Bay,BTM,Seafood,3.599999905,1708,9172,250
1594,302,Malabar Bay,BTM,North Indian,3.599999905,1708,9172,250
1595,302,Malabar Bay,BTM,Biryani,3.599999905,1708,9172,250
1596,302,Malabar Bay,BTM,Chinese,3.599999905,1708,9172,250
1597,302,Malabar Bay,BTM,Beverages,3.599999905,1708,9172,250
1598,302,Malabar Bay,BTM,Shake,3.599999905,1708,9172,250
1599,302,Malabar Bay,BTM,Desserts,3.599999905,1708,9172,250
1600,303,CupCake Noggins By CakeZone,Domlur,Bakery,3.299999952,0,25,250
1601,303,CupCake Noggins By CakeZone,Domlur,Desserts,3.299999952,0,25,250
1602,304,Carols Pastries & Bakers,HBR Layout,Bakery,4,0,101,250
1603,304,Carols Pastries & Bakers,HBR Layout,Desserts,4,0,101,250
1604,305,The Sip Shop,City Market,Fast Food,4.099999905,43,1108,250
1605,305,The Sip Shop,City Market,Ice Cream,4.099999905,43,1108,250
1606,305,The Sip Shop,City Market,Desserts,4.099999905,43,1108,250
1607,305,The Sip Shop,City Market,Beverages,4.099999905,43,1108,250
1608,305,The Sip Shop,City Market,Shake,4.099999905,43,1108,250
1609,306,Punjabi Unplugged,Koramangala 7th Block,North Indian,3.599999905,109,3105,250
1610,306,Punjabi Unplugged,Koramangala 7th Block,Chinese,3.599999905,109,3105,250
1611,306,Punjabi Unplugged,Koramangala 7th Block,Kebab,3.599999905,109,3105,250
1612,306,Punjabi Unplugged,Koramangala 7th Block,Biryani,3.599999905,109,3105,250
1613,306,Punjabi Unplugged,Koramangala 7th Block,Mughlai,3.599999905,109,3105,250
1614,307,Rolls & Bowls Company,Hosur Road,Rolls,3.700000048,0,33,250
1615,307,Rolls & Bowls Company,Hosur Road,North Indian,3.700000048,0,33,250
1616,307,Rolls & Bowls Company,Hosur Road,Chinese,3.700000048,0,33,250
1617,307,Rolls & Bowls Company,Hosur Road,Fast Food,3.700000048,0,33,250
1618,307,Rolls & Bowls Company,Hosur Road,Sichuan,3.700000048,0,33,250
1619,308,Kartik's Mithai Shoppe,Indiranagar,Mithai,4.5,135,219,250
1620,308,Kartik's Mithai Shoppe,Indiranagar,Street Food,4.5,135,219,250
1621,309,Bangaliana,Koramangala 7th Block,Bengali,4.099999905,449,2854,150
1622,309,Bangaliana,Koramangala 7th Block,Seafood,4.099999905,449,2854,150
1623,310,Little Italy,Indiranagar,Italian,3.5,3572,734,150
1624,310,Little Italy,Indiranagar,Shake,3.5,3572,734,150
1625,310,Little Italy,Indiranagar,Beverages,3.5,3572,734,150
1626,310,Little Italy,Indiranagar,Desserts,3.5,3572,734,150
1627,311,Chamarajpet Dose Corner,City Market,South Indian,4.300000191,1,230,150
1628,312,Hot Momos Darjeeling Style,Koramangala 5th Block,Chinese,4,0,2952,150
1629,312,Hot Momos Darjeeling Style,Koramangala 5th Block,Momos,4,0,2952,150
1630,312,Hot Momos Darjeeling Style,Koramangala 5th Block,Sichuan,4,0,2952,150
1631,313,Sendhoor Coffee,Indiranagar,South Indian,3.700000048,171,2849,150
1632,313,Sendhoor Coffee,Indiranagar,Beverages,3.700000048,171,2849,150
1633,315,Rang De Basanti Dhaba,Domlur,North Indian,4,0,1043,150
1634,315,Rang De Basanti Dhaba,Domlur,Seafood,4,0,1043,150
1635,315,Rang De Basanti Dhaba,Domlur,Mughlai,4,0,1043,150
1636,315,Rang De Basanti Dhaba,Domlur,Desserts,4,0,1043,150
1637,316,ITC Sunfeast Baked Creations,Koramangala 7th Block,Bakery,4.199999809,0,182,150
1638,316,ITC Sunfeast Baked Creations,Koramangala 7th Block,Desserts,4.199999809,0,182,150
1640,316,ITC Sunfeast Baked Creations,Koramangala 7th Block,Cafe,4.199999809,0,182,150
1641,316,ITC Sunfeast Baked Creations,Koramangala 7th Block,Continental,4.199999809,0,182,150
1642,316,ITC Sunfeast Baked Creations,Koramangala 7th Block,Sandwich,4.199999809,0,182,150
1643,317,Goila Butter Chicken,Koramangala 6th Block,North Indian,4.099999905,0,121,150
1644,317,Goila Butter Chicken,Koramangala 6th Block,Mughlai,4.099999905,0,121,150
1645,317,Goila Butter Chicken,Koramangala 6th Block,Biryani,4.099999905,0,121,150
1646,317,Goila Butter Chicken,Koramangala 6th Block,Rolls,4.099999905,0,121,150
1647,318,Fiero! Pizzeria,Koramangala 6th Block,Pizza,3.900000095,266,3012,150
1648,318,Fiero! Pizzeria,Koramangala 6th Block,Fast Food,3.900000095,266,3012,150
1649,319,Karnataka State Co-Operative Fisheries Federation Mysore,Jayanagar,Seafood,4.099999905,0,990,150
1650,320,Tiwari's Ghee Paratha And Chaats,Basavanagudi,North Indian,4,3,566,150
1651,320,Tiwari's Ghee Paratha And Chaats,Basavanagudi,Rajasthani,4,3,566,150
1652,320,Tiwari's Ghee Paratha And Chaats,Basavanagudi,Street Food,4,3,566,150
1653,321,Savoury - Sea Shell Restaurant,BTM,Arabian,4,458,2294,150
1654,321,Savoury - Sea Shell Restaurant,BTM,North Indian,4,458,2294,150
1655,321,Savoury - Sea Shell Restaurant,BTM,Chinese,4,458,2294,150
1656,321,Savoury - Sea Shell Restaurant,BTM,Fast Food,4,458,2294,150
1657,321,Savoury - Sea Shell Restaurant,BTM,Shake,4,458,2294,150
1658,321,Savoury - Sea Shell Restaurant,BTM,Desserts,4,458,2294,150
1659,322,No. 10 Fort Cochin,Indiranagar,Kerala,3.700000048,20,149,150
1660,322,No. 10 Fort Cochin,Indiranagar,Seafood,3.700000048,20,149,150
1661,322,No. 10 Fort Cochin,Indiranagar,Biryani,3.700000048,20,149,150
1662,322,No. 10 Fort Cochin,Indiranagar,Chinese,3.700000048,20,149,150
1663,322,No. 10 Fort Cochin,Indiranagar,Beverages,3.700000048,20,149,150
1664,323,ATH - All Things Healthy!,Domlur,Healthy Food,4,0,406,150
1665,324,Sri Krishna Sweets,Basavanagudi,Mithai,4.099999905,35,101,150
1666,325,Hatti Kaapi,Basavanagudi,Beverages,3.400000095,29,869,150
1667,325,Hatti Kaapi,Basavanagudi,Fast Food,3.400000095,29,869,150
1668,325,Hatti Kaapi,Basavanagudi,Coffee,3.400000095,29,869,150
1669,326,Elixir - Luxury Pearls Drink,Koramangala 7th Block,Beverages,4.300000191,5,251,150
1670,326,Elixir - Luxury Pearls Drink,Koramangala 7th Block,Bubble Tea,4.300000191,5,251,150
1671,326,Elixir - Luxury Pearls Drink,Koramangala 7th Block,Ice Cream,4.300000191,5,251,150
1672,327,Bangarapet Bhel House,Basavanagudi,Street Food,4.199999809,0,293,150
1673,328,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Basavanagudi,South Indian,4.199999809,21,1457,150
1674,546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,Basavanagudi,South Indian,4.199999809,4,455,150
1675,573,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Seshadripuram,South Indian,4.199999809,0,399,150
1676,328,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Basavanagudi,Mithai,4.199999809,21,1457,150
1677,546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,Basavanagudi,Mithai,4.199999809,4,455,150
1678,573,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Seshadripuram,Mithai,4.199999809,0,399,150
1679,328,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Basavanagudi,South Indian,4.199999809,21,1457,150
1680,546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,Basavanagudi,South Indian,4.199999809,4,455,150
1681,573,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Seshadripuram,South Indian,4.199999809,0,399,150
1682,328,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Basavanagudi,South Indian,4,21,1457,300
1683,546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,Basavanagudi,South Indian,4,4,455,300
1684,573,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Seshadripuram,South Indian,4,0,399,300
1685,328,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Basavanagudi,Mithai,4,21,1457,300
1686,546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,Basavanagudi,Mithai,4,4,455,300
1687,573,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Seshadripuram,Mithai,4,0,399,300
1688,328,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Basavanagudi,South Indian,4,21,1457,300
1689,546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,Basavanagudi,South Indian,4,4,455,300
1690,573,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,Seshadripuram,South Indian,4,0,399,300
1691,329,Fresh Bites,Indiranagar,North Indian,3.900000095,0,838,150
1692,329,Fresh Bites,Indiranagar,Chinese,3.900000095,0,838,150
1693,330,Cheesecake & Co.,Koramangala 8th Block,Bakery,4.5,0,350,150
1694,330,Cheesecake & Co.,Koramangala 8th Block,Desserts,4.5,0,350,150
1695,331,Sagar Fast Food,Koramangala 8th Block,South Indian,4,195,9216,150
1696,331,Sagar Fast Food,Koramangala 8th Block,North Indian,4,195,9216,150
1697,331,Sagar Fast Food,Koramangala 8th Block,Street Food,4,195,9216,150
1698,331,Sagar Fast Food,Koramangala 8th Block,Chinese,4,195,9216,150
1699,331,Sagar Fast Food,Koramangala 8th Block,Beverages,4,195,9216,150
1700,331,Sagar Fast Food,Koramangala 8th Block,Shake,4,195,9216,150
1701,332,OOttupura,BTM,Kerala,4.099999905,22,2959,150
1702,332,OOttupura,BTM,South Indian,4.099999905,22,2959,150
1703,333,Taste Of Malabar,BTM,South Indian,4.099999905,0,1676,150
1704,333,Taste Of Malabar,BTM,Chinese,4.099999905,0,1676,150
1705,333,Taste Of Malabar,BTM,Sichuan,4.099999905,0,1676,150
1706,334,Chai Mane,Basavanagudi,Beverages,4.199999809,6,4398,150
1707,334,Chai Mane,Basavanagudi,Fast Food,4.199999809,6,4398,150
1708,334,Chai Mane,Basavanagudi,Sandwich,4.199999809,6,4398,150
1709,334,Chai Mane,Basavanagudi,Shake,4.199999809,6,4398,150
1710,335,Bengali Khabar,Old Airport Road,Bengali,3.700000048,12,495,150
1711,335,Bengali Khabar,Old Airport Road,North Indian,3.700000048,12,495,150
1712,335,Bengali Khabar,Old Airport Road,Chinese,3.700000048,12,495,150
1713,335,Bengali Khabar,Old Airport Road,Seafood,3.700000048,12,495,150
1714,335,Bengali Khabar,Old Airport Road,Sichuan,3.700000048,12,495,150
1715,336,Chinese Daily,Indiranagar,Chinese,4.300000191,0,1893,150
1716,336,Chinese Daily,Indiranagar,Asian,4.300000191,0,1893,150
1717,336,Chinese Daily,Indiranagar,Momos,4.300000191,0,1893,150
1718,336,Chinese Daily,Indiranagar,Sichuan,4.300000191,0,1893,150
1719,337,Karachi Bakery,Indiranagar,Bakery,4.199999809,152,1717,150
1720,337,Karachi Bakery,Indiranagar,Fast Food,4.199999809,152,1717,150
1721,337,Karachi Bakery,Indiranagar,Pizza,4.199999809,152,1717,150
1722,337,Karachi Bakery,Indiranagar,Pasta,4.199999809,152,1717,150
1723,337,Karachi Bakery,Indiranagar,Sandwich,4.199999809,152,1717,150
1724,337,Karachi Bakery,Indiranagar,Waffle,4.199999809,152,1717,150
1725,337,Karachi Bakery,Indiranagar,Beverages,4.199999809,152,1717,150
1726,339,Momo Hut,Koramangala 5th Block,Chinese,4,760,1718,150
1727,339,Momo Hut,Koramangala 5th Block,Tibetan,4,760,1718,150
1728,339,Momo Hut,Koramangala 5th Block,Momos,4,760,1718,150
1729,339,Momo Hut,Koramangala 5th Block,Sichuan,4,760,1718,150
1730,340,Piazza Pizza By Little Italy,Indiranagar,Pizza,3.5,0,98,150
1731,340,Piazza Pizza By Little Italy,Indiranagar,Fast Food,3.5,0,98,150
1732,341,Thanco's Natural Ice Cream,Basavanagudi,Ice Cream,4.5,71,293,150
1733,341,Thanco's Natural Ice Cream,Basavanagudi,Beverages,4.5,71,293,150
1734,341,Thanco's Natural Ice Cream,Basavanagudi,Desserts,4.5,71,293,150
1735,342,The Salad Studio,Indiranagar,Salad,4.300000191,10,1281,150
1736,342,The Salad Studio,Indiranagar,Healthy Food,4.300000191,10,1281,150
1737,343,B Track,Kammanahalli,Chinese,3.900000095,9,218,150
1738,343,B Track,Kammanahalli,Naga,3.900000095,9,218,150
1739,343,B Track,Kammanahalli,Continental,3.900000095,9,218,150
1740,344,Rosy Roti,Domlur,North Indian,4.300000191,0,194,150
1741,344,Rosy Roti,Domlur,Rolls,4.300000191,0,194,150
1742,345,Prezzed Juicery,Old Airport Road,Healthy Food,4.300000191,0,156,200
1743,345,Prezzed Juicery,Old Airport Road,Juices,4.300000191,0,156,200
1744,346,Raffaele's Ristorante Pizzeria,Koramangala 6th Block,Pizza,4,162,2094,200
1745,346,Raffaele's Ristorante Pizzeria,Koramangala 6th Block,Italian,4,162,2094,200
1746,346,Raffaele's Ristorante Pizzeria,Koramangala 6th Block,Burger,4,162,2094,200
1747,346,Raffaele's Ristorante Pizzeria,Koramangala 6th Block,Beverages,4,162,2094,200
1748,347,Nasi And Mee,Koramangala 4th Block,Asian,4.300000191,2889,1559,200
1749,347,Nasi And Mee,Koramangala 4th Block,Japanese,4.300000191,2889,1559,200
1750,347,Nasi And Mee,Koramangala 4th Block,Singaporean,4.300000191,2889,1559,200
1751,347,Nasi And Mee,Koramangala 4th Block,Malaysian,4.300000191,2889,1559,200
1752,347,Nasi And Mee,Koramangala 4th Block,Thai,4.300000191,2889,1559,200
1753,348,The Baklava Company,Koramangala 5th Block,Desserts,3.799999952,0,136,200
1754,349,Bonomi,Koramangala 7th Block,Coffee,2.799999952,0,15,200
1755,350,The Lassi Park,Jayanagar,Beverages,4.300000191,205,727,200
1756,350,The Lassi Park,Jayanagar,Ice Cream,4.300000191,205,727,200
1757,350,The Lassi Park,Jayanagar,Desserts,4.300000191,205,727,200
1758,351,Punjab Grill,Mantri Square,North Indian,4,45,155,200
1759,352,Hotel Sanman,Basavanagudi,South Indian,4.400000095,13,2049,200
1760,353,Restaurant 1179,Seshadripuram,North Indian,3.700000048,0,159,200
1761,353,Restaurant 1179,Seshadripuram,South Indian,3.700000048,0,159,200
1762,353,Restaurant 1179,Seshadripuram,Chinese,3.700000048,0,159,200
1763,353,Restaurant 1179,Seshadripuram,Continental,3.700000048,0,159,200
1764,353,Restaurant 1179,Seshadripuram,Italian,3.700000048,0,159,200
1765,353,Restaurant 1179,Seshadripuram,Street Food,3.700000048,0,159,200
1766,353,Restaurant 1179,Seshadripuram,Desserts,3.700000048,0,159,200
1767,353,Restaurant 1179,Seshadripuram,Beverages,3.700000048,0,159,200
1768,354,Starboy Pizza & Shakes,Koramangala 7th Block,Pizza,3.599999905,0,14,200
1769,354,Starboy Pizza & Shakes,Koramangala 7th Block,Italian,3.599999905,0,14,200
